full_address,latitude,longitude
"PUNGGOL, PUNGGOL DR, block 617C, Singapore",1.4019839,103.9124505
"WOODLANDS, WOODLANDS DR 75, block 689B, Singapore",1.4445512,103.8083507
"TAMPINES, TAMPINES ST 22, block 291, Singapore",1.3501302,103.9548951
"BEDOK, BEDOK NTH ST 3, block 523, Singapore",1.3256355,103.9295201
"TAMPINES, TAMPINES ST 83, block 843, Singapore",1.3517452,103.9350188
"BISHAN, BISHAN ST 12, block 133, Singapore",1.3455302,103.8517671
"PUNGGOL, SUMANG LANE, block 220A, Singapore",1.4015384,103.8947142
"KALLANG/WHAMPOA, MCNAIR RD, block 113A, Singapore",1.3215605,103.8602093
"SENGKANG, RIVERVALE CRES, block 157D, Singapore",1.388176,103.9078819
"HOUGANG, HOUGANG AVE 9, block 923, Singapore",1.376224,103.8828211
"WOODLANDS, MARSILING DR, block 204, Singapore",1.4441255,103.7740297
"SERANGOON, SERANGOON NTH AVE 4, block 535, Singapore",1.3646834,103.8722097
"SENGKANG, COMPASSVALE CRES, block 289B, Singapore",1.3977254,103.8973226
"WOODLANDS, WOODLANDS RING RD, block 666, Singapore",1.4385231,103.7974338
"HOUGANG, HOUGANG AVE 10, block 421, Singapore",1.375431,103.8946092
"PUNGGOL, EDGEDALE PLAINS, block 122A, Singapore",1.3936471,103.9093692
"TAMPINES, TAMPINES ST 71, block 715, Singapore",1.3596208,103.9371639
"GEYLANG, UBI AVE 1, block 318, Singapore",1.3284909,103.9032294
"CLEMENTI, CLEMENTI ST 11, block 109, Singapore",1.3222655,103.770609
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 435, Singapore",1.3851345,103.7410586
"BUKIT BATOK, BT BATOK ST 31, block 359, Singapore",1.3613129,103.7512281
"YISHUN, YISHUN AVE 4, block 666, Singapore",1.4188467,103.8404202
"ANG MO KIO, ANG MO KIO AVE 4, block 106, Singapore",1.3721004,103.8371851
"ANG MO KIO, ANG MO KIO ST 52, block 588A, Singapore",1.3720758,103.8526491
"MARINE PARADE, MARINE TER, block 18, Singapore",1.3031916,103.9142957
"ANG MO KIO, ANG MO KIO AVE 10, block 438, Singapore",1.3670188,103.8537953
"BUKIT MERAH, HAVELOCK RD, block 22, Singapore",1.2886261,103.8293258
"CLEMENTI, CLEMENTI WEST ST 1, block 612, Singapore",1.303383,103.7683654
"PUNGGOL, PUNGGOL FIELD, block 101B, Singapore",1.3977811,103.906314
"SENGKANG, COMPASSVALE DR, block 227C, Singapore",1.3867417,103.9012332
"YISHUN, YISHUN ST 51, block 504B, Singapore",1.4177266,103.8439559
"BEDOK, BEDOK NTH AVE 2, block 411, Singapore",1.3284319,103.9349085
"JURONG EAST, TEBAN GDNS RD, block 30, Singapore",1.3208465,103.7387757
"BUKIT MERAH, JLN RUMAH TINGGI, block 40, Singapore",1.2887806,103.8104767
"SEMBAWANG, CANBERRA RD, block 311, Singapore",1.4466262,103.8225893
"YISHUN, YISHUN RING RD, block 342B, Singapore",1.4303254,103.8448872
"SEMBAWANG, WELLINGTON CIRCLE, block 508A, Singapore",1.4525867,103.8203263
"TAMPINES, TAMPINES ST 21, block 267, Singapore",1.3513547,103.9492192
"WOODLANDS, WOODLANDS AVE 5, block 362, Singapore",1.4338053,103.7852741
"WOODLANDS, WOODLANDS AVE 1, block 570B, Singapore",1.4308239,103.7908663
"WOODLANDS, WOODLANDS DR 16, block 573A, Singapore",1.4311966,103.7981311
"WOODLANDS, MARSILING DR, block 206, Singapore",1.4453471,103.7733621
"BEDOK, CHAI CHEE RD, block 808C, Singapore",1.3278611,103.9240327
"SENGKANG, COMPASSVALE BOW, block 278A, Singapore",1.3821265,103.8902473
"PUNGGOL, PUNGGOL PL, block 210A, Singapore",1.4001667,103.9003417
"PUNGGOL, SUMANG WALK, block 217B, Singapore",1.4023877,103.8951002
"TAMPINES, TAMPINES ST 33, block 322, Singapore",1.3508699,103.9581462
"YISHUN, YISHUN ST 21, block 235, Singapore",1.4345403,103.8385407
"SEMBAWANG, ADMIRALTY LINK, block 483, Singapore",1.4559794,103.8153789
"SENGKANG, FERNVALE RD, block 434B, Singapore",1.3946048,103.8766166
"TAMPINES, TAMPINES ST 43, block 495F, Singapore",1.3644952,103.952785
"CLEMENTI, CLEMENTI AVE 5, block 379, Singapore",1.3179359,103.7677943
"BEDOK, CHAI CHEE DR, block 56, Singapore",1.326364,103.9200635
"SENGKANG, COMPASSVALE ST, block 292A, Singapore",1.3962126,103.8991435
"GEYLANG, ALJUNIED CRES, block 106, Singapore",1.3191431,103.8829515
"BEDOK, BEDOK RESERVOIR CRES, block 748B, Singapore",1.336289,103.9211329
"PUNGGOL, PUNGGOL WAY, block 266C, Singapore",1.4051109,103.8977062
"BUKIT PANJANG, SENJA RD, block 614, Singapore",1.384519,103.7609138
"WOODLANDS, MARSILING DR, block 22, Singapore",1.4419204,103.774354
"SEMBAWANG, CANBERRA CRES, block 130B, Singapore",1.444378,103.8320565
"TAMPINES, TAMPINES ST 34, block 368, Singapore",1.3588063,103.9609821
"TAMPINES, TAMPINES ST 21, block 248, Singapore",1.3521019,103.9472691
"TAMPINES, TAMPINES AVE 5, block 944, Singapore",1.3503915,103.9411826
"HOUGANG, HOUGANG ST 51, block 559, Singapore",1.3799976,103.8894913
"PASIR RIS, PASIR RIS ST 11, block 187, Singapore",1.3646717,103.959432
"WOODLANDS, WOODLANDS AVE 1, block 570A, Singapore",1.4307426,103.7907913
"WOODLANDS, WOODLANDS DR 62, block 683B, Singapore",1.4381922,103.7889597
"BUKIT PANJANG, PETIR RD, block 210, Singapore",1.3742442,103.7763068
"TAMPINES, SIMEI ST 5, block 245, Singapore",1.3443912,103.9541149
"JURONG WEST, JURONG WEST ST 62, block 601, Singapore",1.3398222,103.7002385
"PUNGGOL, PUNGGOL FIELD, block 173A, Singapore",1.3971649,103.9093692
"JURONG WEST, CORPORATION DR, block 351, Singapore",1.3391949,103.7199903
"KALLANG/WHAMPOA, KING GEORGE'S AVE, block 807, Singapore",1.3093949,103.861375
"JURONG WEST, JURONG WEST ST 61, block 654C, Singapore",1.3361514,103.6974202
"TOA PAYOH, LOR 1 TOA PAYOH, block 131B, Singapore",1.3384821,103.8429483
"YISHUN, YISHUN AVE 7, block 172, Singapore",1.4368965,103.8317924
"CENTRAL AREA, JLN KUKOH, block 10, Singapore",1.2869405,103.8390647
"JURONG EAST, JURONG EAST ST 24, block 246, Singapore",1.3418249,103.7401586
"WOODLANDS, WOODLANDS CIRCLE, block 745, Singapore",1.4422011,103.7956088
"WOODLANDS, WOODLANDS DR 75, block 690D, Singapore",1.4425944,103.8078967
"SERANGOON, SERANGOON CTRL, block 206, Singapore",1.3534379,103.8733037
"BUKIT MERAH, TELOK BLANGAH CRES, block 21, Singapore",1.2766836,103.8208603
"BUKIT BATOK, BT BATOK WEST AVE 6, block 129, Singapore",1.3514746,103.7460382
"BUKIT BATOK, BT BATOK ST 24, block 291C, Singapore",1.3429022,103.7551205
"SENGKANG, COMPASSVALE DR, block 227B, Singapore",1.3872992,103.9006023
"SENGKANG, COMPASSVALE CRES, block 293A, Singapore",1.3963834,103.8961611
"JURONG WEST, JURONG WEST ST 41, block 480, Singapore",1.3468208,103.7244394
"WOODLANDS, WOODLANDS AVE 4, block 846, Singapore",1.4434833,103.7934618
"YISHUN, YISHUN AVE 6, block 401, Singapore",1.4270453,103.8471179
"PASIR RIS, PASIR RIS ST 72, block 718, Singapore",1.3823911,103.9363639
"HOUGANG, HOUGANG AVE 6, block 423, Singapore",1.3744057,103.8942715
"CLEMENTI, CLEMENTI AVE 3, block 455, Singapore",1.31216,103.766708
"CHOA CHU KANG, CHOA CHU KANG AVE 1, block 809A, Singapore",1.3755137,103.7448239
"TOA PAYOH, POTONG PASIR AVE 1, block 121, Singapore",1.3357147,103.8655585
"BUKIT MERAH, DEPOT RD, block 104A, Singapore",1.2804667,103.8124645
"ANG MO KIO, ANG MO KIO AVE 3, block 572, Singapore",1.3703091,103.8558394
"CENTRAL AREA, UPP CROSS ST, block 535, Singapore",1.284574,103.846243
"BISHAN, BISHAN ST 13, block 164, Singapore",1.3485868,103.8561084
"QUEENSTOWN, STIRLING RD, block 171, Singapore",1.2909268,103.8039146
"SENGKANG, SENGKANG CTRL, block 270A, Singapore",1.3859352,103.8940092
"MARINE PARADE, MARINE DR, block 60, Singapore",1.3033868,103.9083954
"PUNGGOL, EDGEDALE PLAINS, block 682C, Singapore",1.4040064,103.9158084
"BUKIT PANJANG, BANGKIT RD, block 250, Singapore",1.3806729,103.7739865
"CHOA CHU KANG, CHOA CHU KANG LOOP, block 341, Singapore",1.3844594,103.7460589
"SERANGOON, SERANGOON CTRL, block 416, Singapore",1.3501209,103.8748198
"JURONG WEST, JURONG WEST ST 71, block 703, Singapore",1.3417134,103.695583
"JURONG WEST, JURONG WEST ST 64, block 662B, Singapore",1.3372193,103.7033651
"TOA PAYOH, TOA PAYOH NTH, block 209, Singapore",1.341845,103.8448174
"CHOA CHU KANG, KEAT HONG CL, block 804A, Singapore",1.3736061,103.7419953
"JURONG WEST, BOON LAY AVE, block 185, Singapore",1.3465136,103.7109779
"SEMBAWANG, CANBERRA ST, block 104B, Singapore",1.4500693,103.8314609
"JURONG WEST, JURONG WEST ST 65, block 667D, Singapore",1.3417334,103.702172
"ANG MO KIO, ANG MO KIO AVE 3, block 134, Singapore",1.372064,103.8422318
"BUKIT BATOK, BT BATOK EAST AVE 3, block 223, Singapore",1.3480617,103.7533033
"SENGKANG, FERNVALE RD, block 436A, Singapore",1.3932413,103.8765689
"PUNGGOL, PUNGGOL DR, block 612A, Singapore",1.4042755,103.9092786
"ANG MO KIO, ANG MO KIO AVE 10, block 402, Singapore",1.3614949,103.8553007
"KALLANG/WHAMPOA, BEACH RD, block 3, Singapore",1.3042596,103.8654303
"SEMBAWANG, WELLINGTON CIRCLE, block 507B, Singapore",1.4528003,103.8232295
"BUKIT PANJANG, JELAPANG RD, block 542, Singapore",1.3829503,103.7639218
"PUNGGOL, SUMANG LINK, block 312A, Singapore",1.4108921,103.9003363
"SENGKANG, RIVERVALE DR, block 123D, Singapore",1.3869795,103.9021899
"HOUGANG, HOUGANG AVE 10, block 449, Singapore",1.3788067,103.8951567
"CHOA CHU KANG, CHOA CHU KANG AVE 3, block 474, Singapore",1.3786452,103.7385012
"WOODLANDS, WOODLANDS DR 16, block 580, Singapore",1.4305769,103.7962859
"TAMPINES, TAMPINES ST 21, block 253, Singapore",1.3530617,103.9477094
"PASIR RIS, PASIR RIS ST 71, block 750, Singapore",1.3781666,103.9347045
"WOODLANDS, WOODLANDS DR 70, block 717A, Singapore",1.4404534,103.7987183
"BUKIT MERAH, TELOK BLANGAH HTS, block 68, Singapore",1.2752826,103.8101292
"JURONG WEST, JURONG WEST ST 42, block 551, Singapore",1.3522124,103.7166198
"CLEMENTI, WEST COAST DR, block 511, Singapore",1.310356,103.7604376
"PASIR RIS, PASIR RIS ST 21, block 212, Singapore",1.3678288,103.9607411
"JURONG WEST, JURONG WEST ST 65, block 659C, Singapore",1.3365247,103.7019617
"YISHUN, YISHUN AVE 11, block 344, Singapore",1.4290689,103.8443715
"JURONG WEST, JURONG WEST CTRL 1, block 689, Singapore",1.3409291,103.705955
"YISHUN, YISHUN ST 11, block 122, Singapore",1.434945,103.8311689
"CLEMENTI, CLEMENTI AVE 4, block 316, Singapore",1.3184785,103.7645418
"JURONG WEST, BOON LAY DR, block 175, Singapore",1.3424572,103.7110992
"JURONG EAST, JURONG EAST ST 32, block 311, Singapore",1.3477112,103.7326756
"CLEMENTI, C'WEALTH AVE WEST, block 414, Singapore",1.3115928,103.771641
"HOUGANG, HOUGANG AVE 8, block 440, Singapore",1.3791574,103.8935213
"PUNGGOL, PUNGGOL CTRL, block 601D, Singapore",1.4029921,103.9077999
"BUKIT MERAH, DELTA AVE, block 1, Singapore",1.2920784,103.8285835
"CHOA CHU KANG, CHOA CHU KANG ST 51, block 506, Singapore",1.389056,103.742199
"WOODLANDS, WOODLANDS DR 16, block 589, Singapore",1.4278898,103.7952735
"BEDOK, BEDOK NTH RD, block 124, Singapore",1.3292508,103.9390411
"YISHUN, YISHUN AVE 7, block 174, Singapore",1.4374434,103.8318144
"BUKIT BATOK, BT BATOK EAST AVE 4, block 268, Singapore",1.3493318,103.7591068
"YISHUN, YISHUN ST 31, block 335A, Singapore",1.4332341,103.8443771
"BEDOK, BEDOK NTH ST 3, block 502, Singapore",1.3256355,103.9295201
"KALLANG/WHAMPOA, WHAMPOA DR, block 84, Singapore",1.3231615,103.8570463
"YISHUN, YISHUN ST 41, block 455, Singapore",1.4197514,103.8438681
"BISHAN, BISHAN ST 13, block 153, Singapore",1.346134,103.855095
"PASIR RIS, PASIR RIS ST 21, block 246, Singapore",1.3712058,103.9623957
"BUKIT MERAH, INDUS RD, block 77, Singapore",1.2910384,103.8271276
"TAMPINES, TAMPINES ST 21, block 259, Singapore",1.3550562,103.9499496
"WOODLANDS, WOODLANDS DR 75, block 690E, Singapore",1.442529,103.8083618
"GEYLANG, HAIG RD, block 2, Singapore",1.3122881,103.8976964
"PUNGGOL, SUMANG WALK, block 256D, Singapore",1.4050725,103.8957404
"HOUGANG, HOUGANG AVE 8, block 619, Singapore",1.36987,103.883704
"BUKIT MERAH, TELOK BLANGAH RISE, block 43, Singapore",1.2704309,103.8232466
"HOUGANG, HOUGANG AVE 5, block 313, Singapore",1.3653105,103.8943261
"SENGKANG, COMPASSVALE LINK, block 275C, Singapore",1.383236,103.89396
"ANG MO KIO, ANG MO KIO AVE 3, block 132, Singapore",1.3714206,103.8418695
"BEDOK, BEDOK RESERVOIR RD, block 144, Singapore",1.3349336,103.9124874
"CLEMENTI, CLEMENTI AVE 2, block 331, Singapore",1.3141462,103.7681748
"BUKIT PANJANG, SEGAR RD, block 457, Singapore",1.3880848,103.7710559
"PUNGGOL, SUMANG LINK, block 313A, Singapore",1.409985,103.9020421
"ANG MO KIO, ANG MO KIO AVE 1, block 221, Singapore",1.3664002,103.8394737
"BUKIT MERAH, KIM TIAN RD, block 127D, Singapore",1.2811573,103.8300034
"ANG MO KIO, ANG MO KIO AVE 6, block 636, Singapore",1.3811925,103.843448
"SERANGOON, SERANGOON AVE 2, block 309, Singapore",1.3539381,103.8654112
"BUKIT PANJANG, GANGSA RD, block 164, Singapore",1.3764926,103.7648683
"TAMPINES, TAMPINES ST 11, block 102, Singapore",1.346799,103.9457562
"SENGKANG, COMPASSVALE RD, block 254, Singapore",1.3943453,103.8996948
"ANG MO KIO, ANG MO KIO AVE 8, block 504, Singapore",1.3748181,103.8489173
"HOUGANG, HOUGANG ST 31, block 373, Singapore",1.3627564,103.8903433
"PUNGGOL, PUNGGOL EAST, block 658C, Singapore",1.400584,103.9189195
"PUNGGOL, PUNGGOL FIELD, block 258A, Singapore",1.403835,103.8959868
"BUKIT PANJANG, SEGAR RD, block 488, Singapore",1.3894877,103.7712567
"CHOA CHU KANG, CHOA CHU KANG AVE 2, block 295, Singapore",1.3782251,103.7410265
"PASIR RIS, PASIR RIS ST 53, block 586, Singapore",1.3750304,103.9473468
"WOODLANDS, WOODLANDS RING RD, block 630, Singapore",1.43464,103.8014763
"BUKIT PANJANG, LOMPANG RD, block 179, Singapore",1.3798848,103.7650743
"YISHUN, YISHUN RING RD, block 388, Singapore",1.4291141,103.8470415
"WOODLANDS, WOODLANDS DR 50, block 899C, Singapore",1.4365117,103.7954998
"WOODLANDS, MARSILING DR, block 1, Singapore",1.4406299,103.7757377
"JURONG WEST, JURONG WEST AVE 1, block 486, Singapore",1.3487136,103.7265219
"TOA PAYOH, LOR 7 TOA PAYOH, block 12, Singapore",1.3367036,103.8577281
"BUKIT BATOK, BT BATOK ST 24, block 290E, Singapore",1.3440228,103.7577025
"CLEMENTI, CLEMENTI AVE 2, block 365, Singapore",1.312353,103.7698995
"PUNGGOL, PUNGGOL FIELD, block 259C, Singapore",1.4042038,103.895652
"BUKIT BATOK, BT BATOK ST 21, block 211, Singapore",1.3463519,103.7504282
"JURONG WEST, JURONG WEST ST 61, block 654B, Singapore",1.336166,103.6978345
"SENGKANG, COMPASSVALE ST, block 299C, Singapore",1.3966596,103.9020152
"HOUGANG, HOUGANG AVE 4, block 665, Singapore",1.3741586,103.884177
"TAMPINES, SIMEI LANE, block 168D, Singapore",1.3428715,103.9583727
"JURONG EAST, JURONG EAST ST 21, block 287C, Singapore",1.3380601,103.7449829
"BEDOK, BEDOK NTH AVE 3, block 404, Singapore",1.3284314,103.9349086
"BUKIT BATOK, BT BATOK ST 31, block 363, Singapore",1.3609766,103.7492245
"YISHUN, YISHUN AVE 11, block 347B, Singapore",1.4274066,103.8422886
"HOUGANG, UPP SERANGOON CRES, block 471B, Singapore",1.3781143,103.9009254
"PASIR RIS, PASIR RIS DR 4, block 233, Singapore",1.3744296,103.9621237
"KALLANG/WHAMPOA, UPP BOON KENG RD, block 3D, Singapore",1.3134106,103.8729813
"TAMPINES, TAMPINES ST 71, block 726, Singapore",1.3572083,103.9361372
"SEMBAWANG, ADMIRALTY DR, block 357, Singapore",1.4499187,103.8164771
"JURONG EAST, JURONG EAST AVE 1, block 337, Singapore",1.349783,103.7317809
"TAMPINES, TAMPINES ST 21, block 207, Singapore",1.351321,103.9521086
"BUKIT PANJANG, PENDING RD, block 128, Singapore",1.3760768,103.7696901
"HOUGANG, UPP SERANGOON CRES, block 470B, Singapore",1.3790241,103.9009776
"HOUGANG, HOUGANG AVE 6, block 523, Singapore",1.3737939,103.8903844
"SERANGOON, SERANGOON AVE 3, block 237, Singapore",1.3538625,103.8701769
"SENGKANG, COMPASSVALE LINK, block 265C, Singapore",1.382146,103.896062
"PUNGGOL, EDGEFIELD PLAINS, block 176C, Singapore",1.398369,103.90908
"KALLANG/WHAMPOA, MCNAIR RD, block 122, Singapore",1.3184653,103.8569794
"BUKIT MERAH, TELOK BLANGAH HTS, block 70A, Singapore",1.276417,103.8113594
"SENGKANG, COMPASSVALE ST, block 297A, Singapore",1.3950754,103.9004967
"PASIR RIS, PASIR RIS DR 1, block 636, Singapore",1.3768969,103.9409156
"CHOA CHU KANG, CHOA CHU KANG DR, block 689B, Singapore",1.4030645,103.7497866
"CHOA CHU KANG, TECK WHYE AVE, block 2, Singapore",1.3821,103.751488
"SENGKANG, COMPASSVALE LINK, block 265B, Singapore",1.38223,103.895741
"BISHAN, BISHAN ST 11, block 506, Singapore",1.3491761,103.8493016
"SENGKANG, COMPASSVALE DR, block 201C, Singapore",1.3881376,103.8934498
"SENGKANG, COMPASSVALE WALK, block 231, Singapore",1.3894784,103.9014055
"BEDOK, BEDOK NTH RD, block 115, Singapore",1.3313891,103.9368316
"JURONG WEST, JURONG WEST ST 61, block 625, Singapore",1.3414394,103.6988647
"PASIR RIS, PASIR RIS ST 71, block 752, Singapore",1.3778934,103.9346534
"TAMPINES, TAMPINES AVE 8, block 878, Singapore",1.3521463,103.9316415
"BUKIT BATOK, BT BATOK ST 52, block 513, Singapore",1.3540765,103.7523234
"TOA PAYOH, LOR 2 TOA PAYOH, block 122, Singapore",1.3398151,103.846308
"BEDOK, CHAI CHEE RD, block 804, Singapore",1.3244513,103.9221386
"PUNGGOL, PUNGGOL DR, block 619C, Singapore",1.4024792,103.9107021
"HOUGANG, HOUGANG ST 91, block 928, Singapore",1.3766826,103.8816105
"GEYLANG, ALJUNIED CRES, block 98, Singapore",1.3208277,103.8856984
"SEMBAWANG, SEMBAWANG DR, block 409, Singapore",1.4530588,103.8176987
"SENGKANG, RIVERVALE ST, block 131, Singapore",1.3896239,103.9031463
"SENGKANG, COMPASSVALE DR, block 212A, Singapore",1.3864865,103.8999899
"WOODLANDS, WOODLANDS DR 52, block 624A, Singapore",1.4341437,103.7997421
"BUKIT BATOK, BT BATOK WEST AVE 5, block 386, Singapore",1.3639067,103.7525406
"BEDOK, BEDOK NTH RD, block 78, Singapore",1.3272685,103.9409107
"HOUGANG, LOR AH SOO, block 135, Singapore",1.3501237,103.8867146
"PASIR RIS, PASIR RIS ST 51, block 543, Singapore",1.3692837,103.9500711
"SEMBAWANG, SEMBAWANG DR, block 463C, Singapore",1.4561507,103.8144873
"CHOA CHU KANG, CHOA CHU KANG CRES, block 658, Singapore",1.4007063,103.7491865
"QUEENSTOWN, GHIM MOH LINK, block 23, Singapore",1.3087103,103.7864948
"KALLANG/WHAMPOA, LOR LIMAU, block 78, Singapore",1.3251231,103.8555605
"TOA PAYOH, LOR 1 TOA PAYOH, block 159, Singapore",1.3307348,103.8456252
"JURONG WEST, JURONG WEST ST 41, block 470, Singapore",1.3481313,103.7211876
"TOA PAYOH, LOR 4 TOA PAYOH, block 81, Singapore",1.3354199,103.8504269
"CLEMENTI, CLEMENTI AVE 4, block 371, Singapore",1.3203236,103.7682692
"CHOA CHU KANG, CHOA CHU KANG AVE 3, block 283, Singapore",1.379626,103.7429991
"BEDOK, BEDOK RESERVOIR RD, block 620, Singapore",1.3342894,103.9175326
"TAMPINES, TAMPINES ST 81, block 888A, Singapore",1.3505433,103.9308719
"ANG MO KIO, ANG MO KIO AVE 5, block 503, Singapore",1.3754681,103.848935
"QUEENSTOWN, HOLLAND AVE, block 12, Singapore",1.3095086,103.7945718
"BEDOK, BEDOK RESERVOIR RD, block 113, Singapore",1.3305269,103.91064
"CHOA CHU KANG, CHOA CHU KANG CRES, block 657, Singapore",1.400462,103.7497394
"TAMPINES, TAMPINES AVE 4, block 945, Singapore",1.3509808,103.9405481
"JURONG WEST, YUNG KUANG RD, block 165B, Singapore",1.3307971,103.7223788
"WOODLANDS, WOODLANDS CRES, block 788E, Singapore",1.4444359,103.8024381
"PUNGGOL, PUNGGOL FIELD, block 258B, Singapore",1.4036495,103.8963679
"QUEENSTOWN, HOLLAND CL, block 5, Singapore",1.3075025,103.7962121
"BEDOK, CHAI CHEE RD, block 808A, Singapore",1.3270805,103.9238511
"TOA PAYOH, POTONG PASIR AVE 1, block 115, Singapore",1.3373683,103.8627573
"BEDOK, BEDOK NTH ST 4, block 84, Singapore",1.3257849,103.9294412
"KALLANG/WHAMPOA, KALLANG BAHRU, block 64, Singapore",1.3203667,103.8684124
"BUKIT BATOK, BT BATOK ST 52, block 542, Singapore",1.3539411,103.7511512
"YISHUN, YISHUN ST 11, block 161, Singapore",1.4327126,103.8330011
"YISHUN, YISHUN RING RD, block 449, Singapore",1.4227716,103.8442784
"BEDOK, JLN DAMAI, block 663, Singapore",1.3346205,103.9088643
"KALLANG/WHAMPOA, BOON KENG RD, block 6, Singapore",1.3171901,103.8608929
"TAMPINES, TAMPINES ST 22, block 273, Singapore",1.3486655,103.9500833
"BUKIT MERAH, BOON TIONG RD, block 10B, Singapore",1.286438,103.8290868
"SENGKANG, ANCHORVALE DR, block 301C, Singapore",1.3887138,103.890977
"PUNGGOL, PUNGGOL FIELD, block 106D, Singapore",1.3976073,103.907291
"SENGKANG, ANCHORVALE LANE, block 311B, Singapore",1.3914529,103.8842735
"WOODLANDS, WOODLANDS DR 70, block 711, Singapore",1.4412541,103.7974105
"PUNGGOL, EDGEDALE PLAINS, block 126B, Singapore",1.3945753,103.9109672
"CHOA CHU KANG, CHOA CHU KANG ST 54, block 769, Singapore",1.3943266,103.7506031
"ANG MO KIO, ANG MO KIO AVE 10, block 473, Singapore",1.3630778,103.8568424
"SENGKANG, COMPASSVALE LANE, block 210C, Singapore",1.3842525,103.8995892
"BISHAN, SIN MING AVE, block 406, Singapore",1.3630817,103.8340421
"BUKIT BATOK, BT BATOK ST 24, block 291A, Singapore",1.3435213,103.7558463
"BEDOK, BEDOK RESERVOIR RD, block 724, Singapore",1.3371291,103.9283837
"WOODLANDS, WOODLANDS ST 83, block 868, Singapore",1.4424173,103.7934941
"SENGKANG, ANCHORVALE RD, block 309C, Singapore",1.39113,103.8856273
"JURONG WEST, JURONG WEST ST 81, block 833, Singapore",1.3437708,103.6944052
"ANG MO KIO, ANG MO KIO ST 31, block 309A, Singapore",1.3650254,103.8453195
"JURONG WEST, JURONG WEST ST 91, block 939, Singapore",1.342972,103.6887449
"WOODLANDS, MARSILING CRES, block 213, Singapore",1.4464134,103.7718579
"BUKIT MERAH, TELOK BLANGAH HTS, block 84, Singapore",1.2769561,103.8099886
"TAMPINES, TAMPINES ST 45, block 498G, Singapore",1.362299,103.9580946
"PUNGGOL, SUMANG WALK, block 256A, Singapore",1.4060265,103.8954798
